"h [mm]","w [mm]","Freq [GHz]","re(Zo(Port_In)) []","im(Zo(Port_In)) []","dB(S(Port_In,Port_In)) []","dB(S(Port_Out,Port_In)) []"
0.05,0.2,12.476,18.9327071991184,-0.0750850646956326,-39.6489792356929,-0.145353144281717
0.05,0.2,12.514,18.9325880592815,-0.0749587150342595,-39.6708548223457,-0.145523941152162
0.05,0.2,12.552,18.932478355122,-0.0748331567405093,-39.6929894157671,-0.145694377013672
0.05,0.2,12.59,18.9323782739054,-0.0747078614598877,-39.7153835096387,-0.145864449856906
0.05,0.2,12.628,18.93228797686,-0.0745822717504375,-39.738037614678,-0.146034157739269
0.05,0.2,12.666,18.9322075957359,-0.0744558019486878,-39.76095225844,-0.146203498785656
0.05,0.2,12.704,18.9321372292807,-0.0743278394154362,-39.7841279851181,-0.146372471189268
0.05,0.2,12.742,18.9320769396716,-0.0741977461921777,-39.8075653553425,-0.146541073212365
0.05,0.2,12.78,18.9320267489489,-0.0740648610956681,-39.8312649459772,-0.14670930318705
0.05,0.2,12.818,18.9319866355053,-0.073928502273299,-39.8552273499151,-0.14687715951605
0.05,0.2,12.856,18.931956530688,-0.0737879702360932,-39.8794531758719,-0.147044640673478
0.05,0.2,12.894,18.9319363155798,-0.0736425513787577,-39.903943048178,-0.147211745205633
0.05,0.2,12.932,18.9319258180268,-0.0734915219873895,-39.9286976065693,-0.147378471731737
0.05,0.2,12.97,18.9319248099873,-0.073334152725672,-39.9537175059769,-0.147544818944743
0.05,0.2,13.008,18.9319330052762,-0.0731697135789525,-39.9790034163151,-0.147710785612091
0.05,0.2,13.046,18.9319500577808,-0.0729974792236452,-40.0045560222681,-0.147876370576492
0.05,0.2,13.084,18.9319755602224,-0.0728167347764768,-40.0303760230767,-0.148041572756677
0.05,0.2,13.122,18.9320090435338,-0.0726267818650912,-40.0564641323223,-0.148206391148198
0.05,0.2,13.16,18.9320499769176,-0.0724269449481526,-40.0828210777116,-0.148370824824174
0.05,0.2,13.198,18.9320977686395,-0.0722165778008341,-40.1094476008598,-0.148534872936077
0.05,0.2,13.236,18.9321517676016,-0.0719950700699893,-40.1363444570727,-0.148698534714498
0.05,0.2,13.274,18.9322112657261,-0.0717618537934655,-40.1635124151293,-0.148861809469913
0.05,0.2,13.312,18.9322755011635,-0.0715164097702021,-40.1909522570627,-0.149024696593444
0.05,0.2,13.35,18.9323436623218,-0.0712582736629414,-40.2186647779416,-0.14918719555765
0.05,0.2,13.388,18.9324148926954,-0.0709870417130969,-40.2466507856509,-0.149349305917274
0.05,0.2,13.426,18.9324882964503,-0.0707023759489043,-40.2749111006724,-0.149511027310022
0.05,0.2,13.464,18.9325629447049,-0.0704040087730856,-40.3034465558653,-0.14967235945731
0.05,0.2,13.502,18.9326378824241,-0.070091746824814,-40.3322579962472,-0.149833302165065
0.05,0.2,13.54,18.9327121358283,-0.0697654740234276,-40.3613462787745,-0.149993855324459
0.05,0.2,13.578,18.9327847202028,-0.0694251537166827,-40.3907122721241,-0.150154018912684
0.05,0.2,13.616,18.9328546479791,-0.0690708298752514,-40.4203568564746,-0.150313792993718
0.05,0.2,13.654,18.9329209369536,-0.068702627295899,-40.4502809232886,-0.150473177719098
0.05,0.2,13.692,18.9329826184987,-0.0683207507982529,-40.4804853750957,-0.150632173328661
0.05,0.2,13.73,18.9330387456261,-0.0679254834234571,-40.5109711252761,-0.150790780151328
0.05,0.2,13.768,18.9330884007584,-0.0675171836661605,-40.5417390978456,-0.150948998605849
0.05,0.2,13.806,18.9331307030796,-0.067096281793437,-40.5727902272408,-0.151106829201595
0.05,0.2,13.844,18.9331648153388,-0.0666632753250243,-40.6041254581067,-0.151264272539275
0.05,0.2,13.882,18.9331899500023,-0.0662187237669134,-40.6357457450848,-0.151421329311735
0.05,0.2,13.92,18.9332053746619,-0.0657632427055281,-40.6676520526033,-0.151578000304693
0.05,0.2,13.958,18.9332104166301,-0.0652974973809494,-40.6998453546684,-0.151734286397521
0.05,0.2,13.996,18.9332044666715,-0.0648221958651655,-40.7323266346584,-0.15189018856398
0.05,0.2,14.034,18.9331869818409,-0.0643380819749054,-40.7650968851184,-0.152045707873
0.05,0.2,14.072,18.933157487423,-0.0638459280483999,-40.7981571075584,-0.152200845489424
0.05,0.2,14.11,18.9331155779839,-0.0633465277113857,-40.8315083122533,-0.152355602674769
0.05,0.2,14.148,18.9330609175662,-0.0628406887505858,-40.8651515180447,-0.152509980787988
0.05,0.2,14.186,18.932993239076,-0.0623292262029674,-40.8990877521463,-0.15266398128621
0.05,0.2,14.224,18.9329123429221,-0.061812955756944,-40.9333180499517,-0.15281760572552
0.05,0.2,14.262,18.9328180949801,-0.0612926875478821,-40.9678434548446,-0.152970855761697
0.05,0.2,14.3,18.9327104239619,-0.0607692204155966,-41.0026650180131,-0.153123733150961
0.05,0.2,14.338,18.9325893182766,-0.0602433366764531,-41.0377837982665,-0.153276239750751
0.05,0.2,14.376,18.9324548224711,-0.0597157974472717,-41.0732008618558,-0.153428377520451
0.05,0.2,14.414,18.9323070333389,-0.0591873385443283,-41.1089172822979,-0.153580148522165
0.05,0.2,14.452,18.9321460957835,-0.0586586669667045,-41.1449341402032,-0.15373155492145
0.05,0.2,14.49,18.9319721985186,-0.058130457961317,-41.1812525231078,-0.153882598988071
0.05,0.2,14.528,18.9317855696821,-0.0576033526562422,-41.2178735253092,-0.154033283096763
0.05,0.2,14.566,18.9315864724327,-0.0570779562395639,-41.2547982477068,-0.154183609727958
0.05,0.2,14.604,18.9313752005928,-0.0565548366537683,-41.2920277976464,-0.154333581468556
0.05,0.2,14.642,18.931152074391,-0.05603452376986,-41.3295632887695,-0.154483201012655
0.05,0.2,14.68,18.9309174363507,-0.0555175090008588,-41.3674058408679,-0.154632471162308
0.05,0.2,14.718,18.9306716473622,-0.055004245312076,-41.4055565797427,-0.154781394828257
0.05,0.2,14.756,18.9304150829684,-0.054495147583695,-41.4440166370686,-0.154929975030694
0.05,0.2,14.794,18.9301481298874,-0.0539905932810256,-41.4827871502638,-0.155078214899988
0.05,0.2,14.832,18.9298711827861,-0.0534909233887111,-41.5218692623656,-0.15522611767744
0.05,0.2,14.87,18.9295846413164,-0.0529964435663411,-41.5612641219107,-0.155373686716014
0.05,0.2,14.908,18.9292889074162,-0.0525074254853551,-41.6009728828229,-0.155520925481092
0.05,0.2,14.946,18.9289843828766,-0.0520241083096967,-41.6409967043056,-0.155667837551198
0.05,0.2,14.984,18.9286714671684,-0.0515467002855214,-41.6813367507416,-0.155814426618753
0.05,0.2,15.022,18.9283505555225,-0.0510753804086542,-41.721994191598,-0.155960696490787
0.05,0.2,15.06,18.928022037252,-0.0506103001416155,-41.7629702013394,-0.156106651089717
0.05,0.2,15.098,18.9276862943044,-0.0501515851554093,-41.8042659593465,-0.156252294454044
0.05,0.2,15.136,18.9273437000298,-0.0496993370743663,-41.845882649842,-0.156397630739104
0.05,0.2,15.174,18.92699461815,-0.0492536352056617,-41.8878214618246,-0.156542664217793
0.05,0.2,15.212,18.9266394019134,-0.0488145382376852,-41.9300835890085,-0.156687399281323
0.05,0.2,15.25,18.9262783934198,-0.0483820858944615,-41.9726702297722,-0.156831840439917
0.05,0.2,15.288,18.9259119230995,-0.0479563005356127,-42.0155825871139,-0.156975992323566
0.05,0.2,15.326,18.9255403093315,-0.047537188693715,-42.0588218686149,-0.157119859682749
0.05,0.2,15.364,18.9251638581867,-0.0471247425427119,-42.102389286411,-0.157263447389156
0.05,0.2,15.402,18.9247828632805,-0.0467189412931439,-42.1462860571728,-0.15740676043642
0.05,0.2,15.44,18.924397605723,-0.0463197525111033,-42.1905134020927,-0.15754980394084
0.05,0.2,15.478,18.9240083541543,-0.0459271333595297,-42.2350725468821,-0.157692583142099
0.05,0.2,15.516,18.923615364852,-0.0455410317612495,-42.2799647217762,-0.157835103403991
0.05,0.2,15.554,18.9232188819018,-0.0451613874844678,-42.3251911615483,-0.157977370215147
0.05,0.2,15.592,18.9228191374207,-0.0447881331517847,-42.370753105532,-0.158119389189739
0.05,0.2,15.63,18.922416351824,-0.0444211951749745,-42.4166517976539,-0.158261166068205
0.05,0.2,15.668,18.9220107341286,-0.0440604946176094,-42.4628884864745,-0.158402706717966
0.05,0.2,15.706,18.9216024822843,-0.0437059479886544,-42.509464425239,-0.158544017134149
0.05,0.2,15.744,18.9211917835288,-0.0433574679699417,-42.5563808719374,-0.158685103440274
0.05,0.2,15.782,18.920778814758,-0.0430149640809476,-42.6036390893749,-0.158825971888994
0.05,0.2,15.82,18.9203637429093,-0.0426783432841856,-42.6512403452512,-0.158966628862782
0.05,0.2,15.858,18.9199467253518,-0.0423475105347251,-42.6991859122505,-0.159107080874652
0.05,0.2,15.896,18.9195279102808,-0.042022369277423,-42.7474770681414,-0.159247334568857
0.05,0.2,15.934,18.9191074371117,-0.0417028218951406,-42.796115095887,-0.159387396721609
0.05,0.2,15.972,18.9186854368733,-0.0413887701114486,-42.8451012837654,-0.159527274241751
0.05,0.2,16.01,18.9182620325951,-0.0410801153510593,-42.8944369255008,-0.159666974171492
0.05,0.2,16.048,18.9178373396892,-0.0407767590611728,-42.9441233204047,-0.159806503687072
0.05,0.2,16.086,18.9174114663231,-0.0404786029967019,-42.9941617735286,-0.159945870099495
0.05,0.2,16.124,18.9169845137842,-0.0401855494723922,-43.0445535958271,-0.160085080855188
0.05,0.2,16.162,18.9165565768329,-0.0398975015843835,-43.0953001043315,-0.160224143536717
0.05,0.2,16.2,18.9161277440454,-0.03961436340401,-43.1464026223355,-0.160363065863475
0.05,0.2,16.238,18.9156980981439,-0.0393360401460716,-43.1978624795911,-0.160501855692363
0.05,0.2,16.276,18.9152677163154,-0.0390624383140229,-43.2496810125158,-0.160640521018479
0.05,0.2,16.314,18.9148366705172,-0.038793465823983,-43.3018595644117,-0.160779069975802
0.05,0.2,16.352,18.9144050277704,-0.0385290321097937,-43.3543994856958,-0.160917510837885
0.05,0.2,16.39,18.9139728504407,-0.0382690482107736,-43.4073021341407,-0.161055852018511
0.05,0.2,16.428,18.9135401965064,-0.0380134268438551,-43.4605688751289,-0.161194102072401
0.05,0.2,16.466,18.9131071198143,-0.037762082461852,-43.5142010819164,-0.161332269695867
0.05,0.2,16.504,18.9126736703234,-0.0375149312990447,-43.5682001359099,-0.161470363727489
0.05,0.2,16.542,18.9122398943363,-0.0372718914055861,-43.6225674269545,-0.161608393148793
0.05,0.2,16.58,18.9118058347197,-0.0370328826718777,-43.6773043536338,-0.161746367084918
0.05,0.2,16.618,18.9113715311129,-0.0367978268440286,-43.7324123235812,-0.161884294805274
0.05,0.2,16.656,18.910937020126,-0.0365666475313856,-43.787892753804,-0.162022185724218
0.05,0.2,16.694,18.9105023355273,-0.0363392702070768,-43.8437470710181,-0.16216004940169
0.05,0.2,16.732,18.9100675084206,-0.0361156222024578,-43.8999767119961,-0.162297895543909
0.05,0.2,16.77,18.909632567413,-0.0358956326960995,-43.9565831239259,-0.162435734003998
0.05,0.2,16.808,18.9091975387731,-0.0356792326981622,-44.0135677647823,-0.162573574782646
0.05,0.2,16.846,18.9087624465809,-0.0354663550306471,-44.0709321037098,-0.162711428028762
0.05,0.2,16.884,18.9083273128682,-0.0352569343041367,-44.128677621418,-0.162849304040123
0.05,0.2,16.922,18.907892157752,-0.0350509068916184,-44.1868058105884,-0.162987213264006
0.05,0.2,16.96,18.9074569995595,-0.0348482108996584,-44.2453181762932,-0.163125166297843
0.05,0.2,16.998,18.9070218549462,-0.0346487861375688,-44.3042162364265,-0.163263173889857
0.05,0.2,17.036,18.9065867390067,-0.0344525740847271,-44.3635015221464,-0.163401246939696
0.05,0.2,17.074,18.9061516653794,-0.0342595178564982,-44.4231755783299,-0.163539396499065
0.05,0.2,17.112,18.9057166463441,-0.0340695621690873,-44.4832399640391,-0.163677633772357
0.05,0.2,17.15,18.905281692915,-0.0338826533034241,-44.5436962529989,-0.163815970117281
0.05,0.2,17.188,18.9048468149268,-0.0336987390684479,-44.6045460340865,-0.163954417045487
0.05,0.2,17.226,18.9044120211161,-0.0335177687640383,-44.665790911833,-0.164092986223168
0.05,0.2,17.264,18.9039773191984,-0.0333396931435672,-44.7274325069355,-0.164231689471717
0.05,0.2,17.302,18.9035427159392,-0.0331644643764705,-44.7894724567809,-0.164370538768303
0.05,0.2,17.34,18.9031082172212,-0.0329920360108337,-44.8519124159816,-0.164509546246491
0.05,0.2,17.378,18.9026738281081,-0.0328223629361367,-44.9147540569213,-0.164648724196861
0.05,0.2,17.416,18.9022395529029,-0.0326554013463452,-44.9779990703124,-0.164788085067608
0.05,0.2,17.454,18.9018053952039,-0.032491108703277,-45.0416491657642,-0.164927641465129
0.05,0.2,17.492,18.9013713579565,-0.032329443700544,-45.1057060723611,-0.165067406154626
0.05,0.2,17.53,18.9009374435017,-0.0321703662279167,-45.1701715392525,-0.165207392060715
0.05,0.2,17.568,18.9005036536216,-0.0320138373363287,-45.2350473362514,-0.165347612268004
0.05,0.2,17.606,18.9000699895824,-0.031859819203479,-45.3003352544448,-0.165488080021661
0.05,0.2,17.644,18.899636452174,-0.0317082751001519,-45.3660371068121,-0.16562880872802
0.05,0.2,17.682,18.8992030417473,-0.0315591693571364,-45.4321547288546,-0.165769811955159
0.05,0.2,17.72,18.8987697582496,-0.0314124673329802,-45.4986899792334,-0.165911103433459
0.05,0.2,17.758,18.8983366012565,-0.0312681353824685,-45.5656447404163,-0.166052697056186
0.05,0.2,17.796,18.8979035700031,-0.0311261408257765,-45.6330209193342,-0.166194606880055
0.05,0.2,17.834,18.8974706634122,-0.030986451918519,-45.7008204480442,-0.166336847125797
0.05,0.2,17.872,18.897037880121,-0.0308490378224393,-45.7690452844029,-0.166479432178701
0.05,0.2,17.91,18.8966052185061,-0.0307138685770295,-45.837697412745,-0.166622376589184
0.05,0.2,17.948,18.8961726767065,-0.0305809150718032,-45.9067788445703,-0.166765695073347
0.05,0.2,17.986,18.8957402526456,-0.0304501490193912,-45.9762916192374,-0.166909402513503
0.05,0.2,18.024,18.8953079440514,-0.0303215429294248,-46.0462378046628,-0.16705351395873
0.05,0.2,18.062,18.8948757484752,-0.030195070083105,-46.1166194980263,-0.167198044625399
0.05,0.2,18.1,18.8944436633092,-0.0300707045086323,-46.187438826481,-0.167343009897731
0.05,0.2,18.138,18.8940116858031,-0.0299484209572835,-46.2586979478684,-0.167488425328293
0.05,0.2,18.176,18.8935798130794,-0.0298281948802684,-46.3303990514362,-0.167634306638544
0.05,0.2,18.214,18.8931480421475,-0.0297100024062694,-46.4025443585603,-0.167780669719351
0.05,0.2,18.252,18.8927163699169,-0.0295938203196725,-46.4751361234686,-0.167927530631495
0.05,0.2,18.29,18.8922847932096,-0.029479626039572,-46.5481766339661,-0.168074905606199
0.05,0.2,18.328,18.8918533087719,-0.0293673975992861,-46.621668212161,-0.168222811045615
0.05,0.2,18.366,18.8914219132844,-0.0292571136266801,-46.6956132151902,-0.168371263523336
0.05,0.2,18.404,18.8909906033724,-0.0291487533250538,-46.7700140359441,-0.168520279784883
0.05,0.2,18.442,18.8905593756151,-0.0290422964546117,-46.8448731037881,-0.168669876748218
0.05,0.2,18.48,18.8901282265537,-0.0289377233146529,-46.9201928852813,-0.168820071504204
0.05,0.2,18.518,18.8896971526998,-0.0288350147262339,-46.9959758848901,-0.16897088131709
0.05,0.2,18.556,18.8892661505424,-0.0287341520154699,-47.0722246456957,-0.169122323625003
0.05,0.2,18.594,18.8888352165549,-0.0286351169973406,-47.1489417500945,-0.16927441604042
0.05,0.2,18.632,18.888404347201,-0.0285378919601031,-47.2261298204885,-0.169427176350606
0.05,0.2,18.67,18.8879735389411,-0.028442459650148,-47.3037915199664,-0.169580622518106
0.05,0.2,18.708,18.887542788237,-0.0283488032574372,-47.3819295529707,-0.169734772681173
0.05,0.2,18.746,18.8871120915574,-0.0282569064013731,-47.4605466659521,-0.169889645154259
0.05,0.2,18.784,18.8866814453818,-0.0281667531171646,-47.5396456480061,-0.170045258428408
0.05,0.2,18.822,18.8862508462055,-0.0280783278426605,-47.6192293314921,-0.17020163117173
0.05,0.2,18.86,18.8858202905426,-0.0279916154056342,-47.6993005926313,-0.170358782229822
0.05,0.2,18.898,18.8853897749302,-0.0279066010114591,-47.7798623520812,-0.170516730626213
0.05,0.2,18.936,18.884959295931,-0.0278232702312638,-47.8609175754846,-0.17067549556275
0.05,0.2,18.974,18.8845288501368,-0.0277416089904243,-47.9424692739892,-0.170835096420054
0.05,0.2,19.012,18.884098434171,-0.0276616035574789,-48.0245205047355,-0.170995552757909
0.05,0.2,19.05,18.8836680446907,-0.0275832405334259,-48.1070743713096,-0.171156884315672
0.05,0.2,19.088,18.8832376783895,-0.0275065068414012,-48.1901340241573,-0.171319111012669
0.05,0.2,19.126,18.8828073319991,-0.0274313897166303,-48.2737026609552,-0.171482252948604
0.05,0.2,19.164,18.8823770022912,-0.0273578766967879,-48.3577835269361,-0.171646330403915
0.05,0.2,19.202,18.8819466860791,-0.0272859556127129,-48.4423799151622,-0.171811363840193
0.05,0.2,19.24,18.8815163802193,-0.0272156145793034,-48.5274951667439,-0.171977373900516
0.05,0.2,19.278,18.8810860816128,-0.027146841986905,-48.6131326709971,-0.172144381409864
0.05,0.2,19.316,18.8806557872057,-0.0270796264928428,-48.6992958655345,-0.172312407375438
0.05,0.2,19.354,18.8802254939911,-0.0270139570132826,-48.7859882362852,-0.172481472987045
0.05,0.2,19.392,18.8797951990094,-0.0269498227154161,-48.8732133174367,-0.172651599617427
0.05,0.2,19.43,18.8793648993491,-0.0268872130098445,-48.9609746912909,-0.172822808822624
0.05,0.2,19.468,18.8789345921477,-0.0268261175432282,-49.0492759880292,-0.172995122342306
0.05,0.2,19.506,18.8785042745918,-0.0267665261912414,-49.1381208853782,-0.173168562100082
0.05,0.2,19.544,18.8780739439181,-0.0267084290516988,-49.2275131081662,-0.173343150203854
0.05,0.2,19.582,18.8776435974135,-0.0266518164379018,-49.3174564277648,-0.173518908946114
0.05,0.2,19.62,18.8772132324152,-0.0265966788723108,-49.4079546614026,-0.173695860804252
0.05,0.2,19.658,18.8767828463112,-0.0265430070802865,-49.4990116713442,-0.173874028440884
0.05,0.2,19.696,18.8763524365402,-0.026490791984158,-49.5906313639203,-0.174053434704113
0.05,0.2,19.734,18.875922000592,-0.0264400246974109,-49.6828176883999,-0.174234102627849
0.05,0.2,19.772,18.8754915360071,-0.0263906965191142,-49.7755746356902,-0.174416055432067
0.05,0.2,19.81,18.8750610403768,-0.0263427989285032,-49.8689062368515,-0.1745993165231
0.05,0.2,19.848,18.8746305113433,-0.0262963235797679,-49.9628165614125,-0.174783909493903
0.05,0.2,19.886,18.8741999465993,-0.0262512622969977,-50.0573097154696,-0.174969858124288
0.05,0.2,19.924,18.8737693438879,-0.026207607069243,-50.1523898395554,-0.175157186381222
0.05,0.2,19.962,18.8733387010022,-0.0261653500458615,-50.2480611062555,-0.175345918419047
0.05,0.2,20,18.8729080157855,-0.0261244835319054,-50.3443277175575,-0.175536078579712
0.1,0.03,1,69.4397042752441,-7.61467088431905,-35.3289575620711,-0.102167639018917
0.1,0.03,1.038,69.3894504256614,-7.35532758875798,-34.9987094149862,-0.102891077137296
0.1,0.03,1.076,69.343545653683,-7.11402953428496,-34.6812019368784,-0.103634491706049
0.1,0.03,1.114,69.3014159385647,-6.8889672395329,-34.3754994046775,-0.104398270894964
0.1,0.03,1.152,69.2625793011196,-6.6785613442834,-34.0807674580393,-0.105182711580425
0.1,0.03,1.19,69.2266288981395,-6.48142751164062,-33.7962588915064,-0.105988035611824
0.1,0.03,1.228,69.1932196051735,-6.29634752745319,-33.5213018556997,-0.106814402680939
0.1,0.03,1.266,69.1620572911272,-6.12224536329477,-33.2552899938786,-0.1076619205861
0.1,0.03,1.304,69.1328901866254,-5.95816724073068,-32.9976741451426,-0.108530653481418
0.1,0.03,1.342,69.1055018932188,-5.80326494099762,-32.747955324822,-0.109420628555417
0.1,0.03,1.38,69.0797056876278,-5.6567817623725,-32.50567875304,-0.110331841476186
0.1,0.03,1.418,69.0553398549641,-5.51804064955823,-32.2704287489016,-0.111264260861143
0.1,0.03,1.456,69.0322638447276,-5.38643411425524,-32.0418243437804,-0.112217831970238
0.1,0.03,1.494,69.0103550886628,-5.26141564026272,-31.8195154953123,-0.11319247977714
0.1,0.03,1.532,68.989506354071,-5.14249232482898,-31.6031798058379,-0.114188111539159
0.1,0.03,1.57,68.9696235326634,-5.02921855418148,-31.3925196665675,-0.115204618960934
